 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
21796,(ID2352334 : ID2352361),4120,2352334,2352361,5.681,60.034,336.053,192.800,0,45.835,2.383,None
21797,(ID2352361 : ID2352379),4120,2352361,2352379,1.950,60.086,337.887,192.597,0,26.851,1.396,None
21798,(ID2352379 : ID2352427),4120,2352379,2352427,0.268,60.138,338.311,192.463,0,9.957,0.518,None
21799,(ID2352427 : ID2352402),4120,2352427,2352402,1.702,60.190,337.537,192.251,0,25.091,1.305,None
21800,(ID2349422 : ID2349491),4121,2349422,2349491,1.217,54.938,37.075,189.504,0,21.213,1.103,None
21801,(ID2349491 : ID2349454),4121,2349491,2349454,1.612,54.990,36.228,189.466,0,24.418,1.270,None
21802,(ID2349454 : ID2349544),4121,2349454,2349544,1.810,55.042,35.685,190.528,0,25.872,1.345,None
21803,(ID2349544 : ID2349519),4121,2349544,2349519,0.833,55.094,35.965,190.876,0,17.550,0.913,None
21804,(ID2349519 : ID2349597),4121,2349519,2349597,0.932,55.172,36.441,190.095,0,9.284,0.966,None
21805,(ID2349597 : ID2349625),4121,2349597,2349625,4.045,55.250,37.150,190.476,0,38.676,2.011,None
21806,(ID2349625 : ID2349687),4121,2349625,2349687,0.279,55.302,37.804,191.560,0,10.153,0.528,None
21807,(ID2349687 : ID2349655),4121,2349687,2349655,1.566,55.354,37.445,191.379,0,24.064,1.251,None
21808,(ID2349655 : ID2349718),4121,2349655,2349718,3.315,55.406,37.876,190.762,0,35.011,1.821,None
21809,(ID2349718 : ID2349833),4121,2349718,2349833,0.293,55.458,38.933,190.784,0,10.405,0.541,None
21810,(ID2349460 : ID2349550),4122,2349460,2349550,2.289,55.042,473.259,295.740,0,29.097,1.513,None
21811,(ID2349550 : ID2349523),4122,2349550,2349523,8.165,55.094,472.477,293.795,0,54.952,2.858,None
21812,(ID2349523 : ID2349576),4122,2349523,2349576,0.027,55.146,471.698,292.687,0,3.138,0.163,None
21813,(ID2349576 : ID2349600),4122,2349576,2349600,4.520,55.198,471.919,293.810,0,40.884,2.126,None
21814,(ID2349600 : ID2349630),4122,2349600,2349630,3.386,55.250,471.231,295.063,0,35.385,1.840,None
21815,(ID2349630 : ID2349693),4122,2349630,2349693,0.141,55.302,470.487,295.162,0,7.222,0.376,None
21816,(ID2349693 : ID2349660),4122,2349693,2349660,3.027,55.354,471.144,294.343,0,33.456,1.740,None
21817,(ID2349660 : ID2349723),4122,2349660,2349723,2.366,55.406,472.390,293.844,0,29.581,1.538,None
21818,(ID2349723 : ID2349838),4122,2349723,2349838,4.716,55.458,472.283,293.375,0,41.763,2.172,None
21819,(ID2349838 : ID2349804),4122,2349838,2349804,2.161,55.510,472.091,293.027,0,28.267,1.470,None
21820,(ID2349804 : ID2349750),4122,2349804,2349750,5.650,55.562,472.968,294.525,0,45.710,2.377,None
21821,(ID2349750 : ID2349985),4122,2349750,2349985,6.668,55.614,473.833,296.812,0,49.657,2.582,None
21822,(ID2349985 : ID2349869),4122,2349985,2349869,3.304,55.692,474.582,298.834,0,17.477,1.818,None
21823,(ID2349869 : ID2349921),4122,2349869,2349921,0.250,55.770,474.844,299.541,0,9.620,0.500,None
21824,(ID2349921 : ID2349956),4122,2349921,2349956,1.617,55.822,475.333,298.805,0,24.451,1.271,None
21825,(ID2349956 : ID2350066),4122,2349956,2350066,10.845,55.874,475.787,296.621,0,63.330,3.293,None
21826,(ID2350066 : ID2350099),4122,2350066,2350099,1.516,55.926,475.880,294.364,0,23.678,1.231,None
21827,(ID2350099 : ID2350038),4122,2350099,2350038,0.047,55.978,475.922,293.831,0,4.176,0.217,None
21828,(ID2350038 : ID2349894),4122,2350038,2349894,2.359,56.030,475.346,293.500,0,29.536,1.536,None
21829,(ID2349894 : ID2350229),4122,2349894,2350229,11.504,56.082,474.117,294.680,0,65.227,3.392,None
21830,(ID2350229 : ID2350250),4122,2350229,2350250,4.578,56.134,474.096,297.183,0,41.149,2.140,None
21831,(ID2350250 : ID2350132),4122,2350250,2350132,11.701,56.186,475.565,299.544,0,65.782,3.421,None
21832,(ID2350132 : ID2350201),4122,2350132,2350201,7.859,56.238,477.218,302.180,0,53.911,2.803,None
21833,(ID2350201 : ID2350164),4122,2350201,2350164,4.050,56.290,478.665,304.089,0,38.703,2.013,None
21834,(ID2350164 : ID2350303),4122,2350164,2350303,0.651,56.342,478.973,304.903,0,15.512,0.807,None
21835,(ID2349426 : ID2349495),4123,2349426,2349495,3.785,54.938,436.860,258.146,0,37.414,1.946,None
21836,(ID2349495 : ID2349459),4123,2349495,2349459,1.450,54.990,435.555,258.300,0,23.154,1.204,None
21837,(ID2349459 : ID2349549),4123,2349459,2349549,30.750,55.042,437.070,256.744,0,106.640,5.545,None
21838,(ID2349549 : ID2349522),4123,2349549,2349522,9.799,55.094,440.437,254.183,0,60.199,3.130,None
21839,(ID2349522 : ID2349575),4123,2349522,2349575,9.577,55.146,441.442,252.168,0,59.514,3.095,None
21840,(ID2349575 : ID2349629),4123,2349575,2349629,17.485,55.224,442.034,252.495,0,40.207,4.182,None
21841,(ID2349629 : ID2349692),4123,2349629,2349692,0.277,55.302,443.340,254.386,0,10.125,0.527,None
21842,(ID2349692 : ID2349722),4123,2349692,2349722,13.064,55.380,444.271,252.799,0,34.754,3.614,None
21843,(ID2349722 : ID2349837),4123,2349722,2349837,7.841,55.458,444.805,249.734,0,53.851,2.800,None
21844,(ID2349837 : ID2349803),4123,2349837,2349803,2.360,55.510,445.393,248.559,0,29.540,1.536,None
21845,(ID2349803 : ID2349749),4123,2349803,2349749,5.817,55.562,445.585,249.853,0,46.383,2.412,None
21846,(ID2349749 : ID2349984),4123,2349749,2349984,4.331,55.614,444.448,251.784,0,40.023,2.081,None
21847,(ID2349984 : ID2349775),4123,2349984,2349775,15.921,55.666,445.623,251.716,0,76.732,3.990,None
21848,(ID2349775 : ID2349868),4123,2349775,2349868,2.766,55.718,447.682,250.013,0,31.985,1.663,None
21849,(ID2349868 : ID2349920),4123,2349868,2349920,6.504,55.770,448.196,247.978,0,49.043,2.550,None
21850,(ID2349920 : ID2349955),4123,2349920,2349955,5.665,55.822,447.846,245.681,0,45.772,2.380,None
21851,(ID2349955 : ID2350065),4123,2349955,2350065,5.558,55.874,447.968,243.687,0,45.339,2.358,None
21852,(ID2350065 : ID2350098),4123,2350065,2350098,0.948,55.926,448.255,242.471,0,18.726,0.974,None
21853,(ID2350098 : ID2350037),4123,2350098,2350037,2.141,55.978,447.882,242.937,0,28.136,1.463,None
21854,(ID2350037 : ID2349893),4123,2350037,2349893,1.231,56.030,447.749,244.196,0,21.340,1.110,None
21855,(ID2349893 : ID2350228),4123,2349893,2350228,4.416,56.082,446.745,245.362,0,40.413,2.101,None
21856,(ID2350228 : ID2350249),4123,2350228,2350249,1.632,56.134,446.343,245.529,0,24.565,1.277,None
21857,(ID2350249 : ID2350131),4123,2350249,2350131,1.280,56.186,446.814,244.495,0,21.760,1.131,None
21858,(ID2350131 : ID2350200),4123,2350131,2350200,2.311,56.238,446.205,243.533,0,29.237,1.520,None
21859,(ID2350200 : ID2350163),4123,2350200,2350163,4.338,56.290,444.565,242.818,0,40.052,2.083,None
21860,(ID2350163 : ID2350302),4123,2350163,2350302,11.350,56.342,443.042,240.901,0,64.787,3.369,None
21861,(ID2350302 : ID2350275),4123,2350302,2350275,10.210,56.394,441.256,240.293,0,61.448,3.195,None
21862,(ID2349433 : ID2349501),4124,2349433,2349501,9.560,54.938,354.459,374.632,0,59.460,3.092,None
21863,(ID2349501 : ID2349466),4124,2349501,2349466,2.895,54.990,356.695,374.053,0,32.721,1.702,None
21864,(ID2349466 : ID2349554),4124,2349466,2349554,1.743,55.042,357.721,372.989,0,25.386,1.320,None
21865,(ID2349554 : ID2349528),4124,2349554,2349528,1.114,55.094,358.541,372.624,0,20.302,1.056,None
21866,(ID2349528 : ID2349606),4124,2349528,2349606,3.858,55.172,359.114,371.851,0,18.886,1.964,None
21867,(ID2349606 : ID2349637),4124,2349606,2349637,2.021,55.250,358.814,371.469,0,27.338,1.422,None
21868,(ID2349637 : ID2349699),4124,2349637,2349699,0.834,55.302,358.750,372.388,0,17.564,0.913,None
21869,(ID2349699 : ID2349666),4124,2349699,2349666,3.447,55.354,358.864,371.806,0,35.706,1.857,None
21870,(ID2349666 : ID2349730),4124,2349666,2349730,45.387,55.406,355.531,372.159,0,129.557,6.737,None
21871,(ID2349730 : ID2349842),4124,2349730,2349842,15.730,55.458,350.615,372.563,0,76.271,3.966,None
21872,(ID2349842 : ID2349809),4124,2349842,2349809,9.919,55.510,347.310,371.278,0,60.567,3.149,None
21873,(ID2349809 : ID2349754),4124,2349809,2349754,0.008,55.562,345.754,370.831,0,1.705,0.089,None
21874,(ID2349754 : ID2349779),4124,2349754,2349779,0.474,55.640,345.609,370.488,0,6.618,0.688,None
21875,(ID2349779 : ID2349876),4124,2349779,2349876,2.235,55.718,345.449,370.905,0,28.747,1.495,None
21876,(ID2349876 : ID2349928),4124,2349876,2349928,7.797,55.770,344.003,371.522,0,53.697,2.792,None
21877,(ID2349928 : ID2349961),4124,2349928,2349961,0.414,55.822,342.394,371.630,0,12.367,0.643,None
21878,(ID2349961 : ID2350072),4124,2349961,2350072,0.079,55.874,342.094,371.751,0,5.393,0.280,None
21879,(ID2350072 : ID2350103),4124,2350072,2350103,4.719,55.926,342.891,372.276,0,41.774,2.172,None
21880,(ID2350103 : ID2350040),4124,2350103,2350040,14.302,55.978,344.870,374.452,0,72.726,3.782,None
21881,(ID2349441 : ID2349533),4126,2349441,2349533,5.008,55.042,453.025,14.555,0,43.035,2.238,None
21882,(ID2349533 : ID2349563),4126,2349533,2349563,0.192,55.120,452.306,15.372,0,4.208,0.438,None
21883,(ID2349563 : ID2349587),4126,2349563,2349587,10.191,55.198,452.115,13.954,0,61.391,3.192,None
21884,(ID2349587 : ID2349612),4126,2349587,2349612,4.056,55.250,452.246,11.522,0,38.728,2.014,None
21885,(ID2349612 : ID2349675),4126,2349612,2349675,0.048,55.302,452.749,10.535,0,4.220,0.219,None
21886,(ID2349675 : ID2349642),4126,2349675,2349642,2.749,55.354,452.339,11.141,0,31.886,1.658,None
21887,(ID2349642 : ID2349706),4126,2349642,2349706,0.320,55.406,451.876,12.135,0,10.883,0.566,None
21888,(ID2349706 : ID2349819),4126,2349706,2349819,17.552,55.458,451.170,14.402,0,80.567,4.189,None
21889,(ID2349819 : ID2349785),4126,2349819,2349785,0.378,55.510,450.518,16.696,0,11.825,0.615,None
21890,(ID2349785 : ID2349737),4126,2349785,2349737,3.675,55.562,449.721,16.489,0,36.864,1.917,None
21891,(ID2349737 : ID2349968),4126,2349737,2349968,11.217,55.614,447.322,16.500,0,64.408,3.349,None
21892,(ID2349968 : ID2349760),4126,2349968,2349760,4.574,55.666,444.692,16.779,0,41.127,2.139,None
21893,(ID2349760 : ID2349850),4126,2349760,2349850,3.129,55.718,442.768,16.537,0,34.016,1.769,None
21894,(ID2349850 : ID2349901),4126,2349850,2349901,0.768,55.770,441.768,16.966,0,16.851,0.876,None
21895,(ID2349901 : ID2349935),4126,2349901,2349935,1.422,55.822,442.184,17.118,0,22.935,1.193,None
21896,(ID2349935 : ID2350046),4126,2349935,2350046,0.188,55.874,442.766,16.636,0,8.332,0.433,None
21897,(ID2350046 : ID2350021),4126,2350046,2350021,3.867,55.952,443.074,17.374,0,18.908,1.966,None
21898,(ID2350021 : ID2349883),4126,2350021,2349883,4.577,56.030,442.303,18.028,0,41.142,2.139,None
21899,(ID2349607 : ID2349636),4131,2349607,2349636,4.895,55.250,277.435,373.460,0,42.548,2.213,None
21900,(ID2349636 : ID2349698),4131,2349636,2349698,8.027,55.302,278.111,371.555,0,54.484,2.833,None
21901,(ID2349698 : ID2349665),4131,2349698,2349665,2.872,55.354,280.054,370.799,0,32.593,1.695,None
21902,(ID2349665 : ID2349729),4131,2349665,2349729,19.111,55.406,281.441,368.813,0,84.071,4.372,None
21903,(ID2349729 : ID2349841),4131,2349729,2349841,10.712,55.458,281.698,365.087,0,62.941,3.273,None
21904,(ID2349841 : ID2349808),4131,2349841,2349808,4.268,55.510,280.952,364.405,0,39.727,2.066,None
21905,(ID2349808 : ID2349987),4131,2349808,2349987,5.016,55.588,279.736,366.154,0,21.535,2.240,None
21906,(ID2349987 : ID2349778),4131,2349987,2349778,8.054,55.666,279.149,368.384,0,54.577,2.838,None
21907,(ID2349778 : ID2349875),4131,2349778,2349875,0.977,55.718,279.471,369.320,0,19.005,0.988,None
21908,(ID2349875 : ID2349927),4131,2349875,2349927,1.007,55.770,280.084,368.662,0,19.298,1.004,None
21909,(ID2349927 : ID2349960),4131,2349927,2349960,0.578,55.822,280.930,368.452,0,14.621,0.760,None
21910,(ID2349960 : ID2350071),4131,2349960,2350071,4.001,55.874,282.211,367.996,0,38.464,2.000,None
21911,(ID2349610 : ID2349640),4132,2349610,2349640,19.550,55.250,317.845,431.644,0,85.030,4.422,None
21912,(ID2349640 : ID2349702),4132,2349640,2349702,2.290,55.302,317.044,434.008,0,29.102,1.513,None
21913,(ID2349702 : ID2349671),4132,2349702,2349671,0.351,55.354,317.834,434.559,0,11.396,0.593,None
21914,(ID2349671 : ID2349734),4132,2349671,2349734,5.707,55.406,317.256,435.351,0,45.940,2.389,None
21915,(ID2349734 : ID2349845),4132,2349734,2349845,9.388,55.458,316.702,437.663,0,58.923,3.064,None
21916,(ID2349845 : ID2349813),4132,2349845,2349813,3.649,55.510,316.141,439.530,0,36.735,1.910,None
21917,(ID2349813 : ID2349990),4132,2349813,2349990,6.716,55.588,316.165,438.971,0,24.919,2.592,None
21918,(ID2349990 : ID2349783),4132,2349990,2349783,1.327,55.666,317.316,438.565,0,22.150,1.152,None
21919,(ID2349783 : ID2349931),4132,2349783,2349931,0.183,55.744,317.743,439.198,0,4.114,0.428,None
21920,(ID2349931 : ID2349964),4132,2349931,2349964,4.448,55.822,317.687,440.337,0,40.558,2.109,None
21921,(ID2349964 : ID2350076),4132,2349964,2350076,6.839,55.874,316.148,441.237,0,50.290,2.615,None
21922,(ID2350076 : ID2350106),4132,2350076,2350106,10.609,55.926,313.218,441.094,0,62.638,3.257,None
21923,(ID2350106 : ID2350043),4132,2350106,2350043,1.341,55.978,311.042,440.889,0,22.266,1.158,None
21924,(ID2350043 : ID2349899),4132,2350043,2349899,3.948,56.030,310.589,441.689,0,38.211,1.987,None
21925,(ID2349614 : ID2349677),4142,2349614,2349677,6.999,55.302,221.710,45.965,0,50.875,2.646,None
21926,(ID2349677 : ID2349644),4142,2349677,2349644,5.568,55.354,223.091,46.906,0,45.376,2.360,None
21927,(ID2349644 : ID2349708),4142,2349644,2349708,36.406,55.406,224.191,50.921,0,116.033,6.034,None
21928,(ID2349708 : ID2349821),4142,2349708,2349821,6.881,55.458,224.206,54.602,0,50.445,2.623,None
21929,(ID2349821 : ID2349738),4142,2349821,2349738,7.071,55.536,221.871,55.504,0,25.568,2.659,None
21930,(ID2349738 : ID2349970),4142,2349738,2349970,17.595,55.614,218.560,54.883,0,80.667,4.195,None
21931,(ID2349970 : ID2349762),4142,2349970,2349762,2.923,55.666,217.366,53.871,0,32.879,1.710,None
21932,(ID2349762 : ID2349852),4142,2349762,2349852,2.517,55.718,218.944,53.616,0,30.509,1.586,None
21933,(ID2349852 : ID2349903),4142,2349852,2349903,3.159,55.770,220.137,54.483,0,34.181,1.777,None
21934,(ID2349903 : ID2349937),4142,2349903,2349937,0.895,55.822,220.409,54.821,0,18.191,0.946,None
21935,(ID2349937 : ID2350048),4142,2349937,2350048,4.986,55.874,219.442,53.627,0,42.940,2.233,None
21936,(ID2350048 : ID2350082),4142,2350048,2350082,1.644,55.926,218.743,53.513,0,24.657,1.282,None
21937,(ID2350082 : ID2350023),4142,2350082,2350023,12.894,55.978,217.342,53.214,0,69.054,3.591,None
21938,(ID2350023 : ID2349885),4142,2350023,2349885,4.671,56.030,215.794,51.207,0,41.564,2.161,None
21939,(ID2349885 : ID2350217),4142,2349885,2350217,3.134,56.082,216.653,49.960,0,34.047,1.770,None
21940,(ID2350217 : ID2350113),4142,2350217,2350113,19.493,56.160,219.574,50.608,0,42.452,4.415,None
21941,(ID2350113 : ID2350182),4142,2350113,2350182,17.518,56.238,221.059,53.437,0,80.489,4.185,None
21942,(ID2350182 : ID2350145),4142,2350182,2350145,1.552,56.290,219.871,55.402,0,23.961,1.246,None
21943,(ID2350145 : ID2350287),4142,2350145,2350287,0.577,56.342,218.876,55.418,0,14.603,0.759,None
21944,(ID2350287 : ID2350260),4142,2350287,2350260,0.046,56.394,218.461,55.385,0,4.135,0.215,None
21945,(ID2350260 : ID2350318),4142,2350260,2350318,6.593,56.446,219.682,55.524,0,49.377,2.568,None
21946,(ID2350318 : ID2350397),4142,2350318,2350397,23.912,56.524,220.147,53.451,0,47.019,4.890,None
21947,(ID2350397 : ID2350456),4142,2350397,2350456,12.246,56.602,218.331,49.717,0,67.296,3.499,None
21948,(ID2350456 : ID2350365),4142,2350456,2350365,1.478,56.654,217.580,48.840,0,23.380,1.216,None
21949,(ID2350365 : ID2350423),4142,2350365,2350423,4.784,56.706,217.112,48.578,0,42.063,2.187,None
21950,(ID2350423 : ID2350562),4142,2350423,2350562,8.366,56.758,215.287,48.724,0,55.624,2.892,None
21951,(ID2350562 : ID2350599),4142,2350562,2350599,4.070,56.810,214.870,48.924,0,38.796,2.017,None
21952,(ID2350599 : ID2350489),4142,2350599,2350489,1.175,56.862,215.206,47.744,0,20.842,1.084,None
21953,(ID2349685 : ID2349654),4144,2349685,2349654,3.595,55.354,505.771,182.211,0,36.460,1.896,None
21954,(ID2349654 : ID2349716),4144,2349654,2349716,0.259,55.406,506.343,182.607,0,9.793,0.509,None
21955,(ID2349716 : ID2349831),4144,2349716,2349831,5.891,55.458,505.687,181.359,0,46.675,2.427,None
21956,(ID2349831 : ID2349797),4144,2349831,2349797,1.627,55.510,504.729,179.870,0,24.531,1.276,None
21957,(ID2349797 : ID2349746),4144,2349797,2349746,3.810,55.562,504.632,180.390,0,37.536,1.952,None
21958,(ID2349746 : ID2349770),4144,2349746,2349770,27.133,55.640,503.695,179.049,0,50.086,5.209,None
21959,(ID2349770 : ID2349861),4144,2349770,2349861,7.921,55.718,501.066,176.207,0,54.124,2.814,None
21960,(ID2349861 : ID2349914),4144,2349861,2349914,8.473,55.770,498.724,174.607,0,55.976,2.911,None
21961,(ID2349914 : ID2350057),4144,2349914,2350057,13.797,55.848,499.209,172.640,0,35.716,3.714,None
21962,(ID2350057 : ID2350091),4144,2350057,2350091,5.853,55.926,501.870,171.126,0,46.524,2.419,None
21963,(ID2350091 : ID2350032),4144,2350091,2350032,2.337,55.978,503.035,169.846,0,29.400,1.529,None
21964,(ID2350032 : ID2350224),4144,2350032,2350224,5.230,56.056,502.818,167.979,0,21.990,2.287,None
21965,(ID2350224 : ID2350244),4144,2350224,2350244,0.168,56.134,502.382,166.729,0,7.875,0.409,None
21966,(ID2350244 : ID2350124),4144,2350244,2350124,0.158,56.186,502.048,166.522,0,7.646,0.398,None
21967,(ID2350124 : ID2350192),4144,2350124,2350192,1.103,56.238,501.340,166.384,0,20.201,1.050,None
21968,(ID2350192 : ID2350155),4144,2350192,2350155,6.962,56.290,499.503,166.237,0,50.741,2.639,None
21969,(ID2350155 : ID2350297),4144,2350155,2350297,0.584,56.342,498.095,165.794,0,14.702,0.765,None
21970,(ID2350297 : ID2350269),4144,2350297,2350269,0.726,56.394,498.232,165.783,0,16.383,0.852,None
21971,(ID2350269 : ID2350325),4144,2350269,2350325,0.330,56.446,498.172,166.134,0,11.051,0.575,None
21972,(ID2350325 : ID2350350),4144,2350325,2350350,1.314,56.498,498.028,165.569,0,22.046,1.146,None
21973,(ID2350350 : ID2350465),4144,2350350,2350465,4.248,56.576,498.638,164.095,0,19.817,2.061,None
21974,(ID2350465 : ID2350375),4144,2350465,2350375,24.677,56.654,498.448,160.780,0,95.531,4.968,None
21975,(ID2350375 : ID2350434),4144,2350375,2350434,7.988,56.706,498.105,157.006,0,54.351,2.826,None
21976,(ID2350434 : ID2350573),4144,2350434,2350573,1.835,56.758,497.956,155.132,0,26.053,1.355,None
21977,(ID2350573 : ID2350609),4144,2350573,2350609,13.893,56.810,495.929,153.625,0,71.680,3.727,None
21978,(ID2350609 : ID2350542),4144,2350609,2350542,8.622,56.888,493.210,153.522,0,28.234,2.936,None
21979,(ID2350542 : ID2350523),4144,2350542,2350523,0.333,56.966,492.094,154.145,0,11.098,0.577,None
21980,(ID2350523 : ID2350641),4144,2350523,2350641,1.324,57.018,491.776,154.311,0,22.128,1.151,None
21981,(ID2350641 : ID2350738),4144,2350641,2350738,0.009,57.070,491.466,154.774,0,1.781,0.093,None
21982,(ID2350738 : ID2350706),4144,2350738,2350706,4.919,57.122,492.120,153.858,0,42.651,2.218,None
21983,(ID2350706 : ID2350670),4144,2350706,2350670,1.222,57.174,493.093,152.515,0,21.262,1.106,None
21984,(ID2350670 : ID2350912),4144,2350670,2350912,3.432,57.252,493.652,153.004,0,17.812,1.852,None
21985,(ID2350912 : ID2350764),4144,2350912,2350764,5.252,57.330,494.983,153.762,0,44.072,2.292,None
21986,(ID2350764 : ID2350793),4144,2350764,2350793,4.335,57.382,495.112,153.877,0,40.039,2.082,None
21987,(ID2350793 : ID2350857),4144,2350793,2350857,2.919,57.434,494.269,154.977,0,32.855,1.708,None
21988,(ID2350857 : ID2351100),4144,2350857,2351100,4.303,57.512,495.248,156.456,0,19.946,2.074,None
21989,(ID2351100 : ID2350967),4144,2351100,2350967,6.083,57.590,495.009,157.734,0,47.429,2.466,None
21990,(ID2350967 : ID2351005),4144,2350967,2351005,4.803,57.642,493.220,157.557,0,42.147,2.192,None
21991,(ID2351005 : ID2351068),4144,2351005,2351068,0.582,57.694,492.232,156.459,0,14.672,0.763,None
21992,(ID2351068 : ID2350938),4144,2351068,2350938,14.008,57.746,490.347,155.255,0,71.976,3.743,None
21993,(ID2350938 : ID2351152),4144,2350938,2351152,12.203,57.798,487.105,153.664,0,67.179,3.493,None
21994,(ID2351152 : ID2351129),4144,2351152,2351129,0.259,57.850,485.588,152.760,0,9.785,0.509,None
21995,(ID2351129 : ID2351039),4144,2351129,2351039,4.030,57.902,486.423,153.205,0,38.606,2.008,None
21996,(ID2351039 : ID2351216),4144,2351039,2351216,1.537,57.954,487.523,154.388,0,23.843,1.240,None
21997,(ID2351216 : ID2351277),4144,2351216,2351277,0.363,58.006,487.699,154.655,0,11.589,0.603,None
21998,(ID2351277 : ID2351180),4144,2351277,2351180,0.979,58.058,487.575,154.909,0,19.025,0.989,None
21999,(ID2351180 : ID2351307),4144,2351180,2351307,6.574,58.110,487.953,156.643,0,49.308,2.564,None
22000,(ID2351307 : ID2351247),4144,2351307,2351247,7.206,58.162,487.764,156.642,0,51.622,2.684,None
22001,(ID2351247 : ID2351332),4144,2351247,2351332,0.510,58.240,487.551,155.191,0,6.870,0.714,None
22002,(ID2351332 : ID2351402),4144,2351332,2351402,2.507,58.318,488.501,155.424,0,30.449,1.583,None
22003,(ID2351402 : ID2351376),4144,2351402,2351376,0.524,58.370,488.799,155.835,0,13.926,0.724,None
22004,(ID2351376 : ID2351465),4144,2351376,2351465,1.587,58.422,488.701,155.235,0,24.224,1.260,None
22005,(ID2351465 : ID2351430),4144,2351465,2351430,1.750,58.474,489.535,154.997,0,25.441,1.323,None
22006,(ID2351430 : ID2351523),4144,2351430,2351523,13.199,58.526,489.764,153.546,0,69.867,3.633,None
22007,(ID2351523 : ID2351557),4144,2351523,2351557,4.388,58.578,490.448,151.978,0,40.286,2.095,None
22008,(ID2351557 : ID2351589),4144,2351557,2351589,16.993,58.656,489.413,152.264,0,39.638,4.122,None
22009,(ID2351589 : ID2351675),4144,2351589,2351675,3.171,58.734,487.597,151.479,0,34.242,1.781,None
22010,(ID2351675 : ID2351617),4144,2351675,2351617,0.649,58.786,487.941,150.233,0,15.491,0.806,None
22011,(ID2351617 : ID2351768),4144,2351617,2351768,0.308,58.838,487.797,149.973,0,10.670,0.555,None
22012,(ID2351768 : ID2351648),4144,2351768,2351648,10.375,58.890,489.049,149.510,0,61.944,3.221,None
22013,(ID2351648 : ID2351798),4144,2351648,2351798,4.348,58.942,491.452,148.400,0,40.099,2.085,None
22014,(ID2351798 : ID2351736),4144,2351798,2351736,0.176,58.994,492.296,148.085,0,8.066,0.419,None
22015,(ID2351736 : ID2351703),4144,2351736,2351703,5.534,59.046,492.608,149.400,0,45.237,2.352,None
22016,(ID2351703 : ID2351855),4144,2351703,2351855,4.453,59.098,491.963,150.786,0,40.583,2.110,None
22017,(ID2349627 : ID2349691),4146,2349627,2349691,6.252,55.302,239.173,225.179,0,48.085,2.500,None
22018,(ID2349691 : ID2349659),4146,2349691,2349659,0.717,55.354,239.824,226.345,0,16.289,0.847,None
22019,(ID2349659 : ID2349721),4146,2349659,2349721,2.849,55.406,239.412,227.501,0,32.461,1.688,None
22020,(ID2349721 : ID2349836),4146,2349721,2349836,9.517,55.458,238.267,227.165,0,59.327,3.085,None
22021,(ID2349836 : ID2349802),4146,2349836,2349802,1.039,55.510,237.695,226.262,0,19.606,1.020,None
22022,(ID2349802 : ID2349983),4146,2349802,2349983,8.815,55.588,239.593,226.276,0,28.549,2.969,None
22023,(ID2349983 : ID2349774),4146,2349983,2349774,10.531,55.666,242.658,225.768,0,62.407,3.245,None
22024,(ID2349774 : ID2349867),4146,2349774,2349867,4.147,55.718,243.295,225.186,0,39.160,2.036,None
22025,(ID2349867 : ID2349919),4146,2349867,2349919,9.118,55.770,241.040,225.647,0,58.070,3.020,None
22026,(ID2349919 : ID2349954),4146,2349919,2349954,10.934,55.822,238.844,225.050,0,63.591,3.307,None
22027,(ID2349954 : ID2350064),4146,2349954,2350064,1.855,55.874,237.582,224.249,0,26.194,1.362,None
22028,(ID2350064 : ID2350097),4146,2350064,2350097,3.103,55.926,238.072,224.580,0,33.877,1.762,None
22029,(ID2350097 : ID2350036),4146,2350097,2350036,9.183,55.978,238.503,225.786,0,58.275,3.030,None
22030,(ID2350036 : ID2349892),4146,2350036,2349892,1.715,56.030,238.182,227.892,0,25.182,1.309,None
22031,(ID2349892 : ID2350227),4146,2349892,2350227,10.317,56.082,239.850,228.230,0,61.769,3.212,None
22032,(ID2350227 : ID2350248),4146,2350227,2350248,0.816,56.134,240.995,228.057,0,17.374,0.903,None
22033,(ID2350248 : ID2350130),4146,2350248,2350130,7.501,56.186,240.924,229.516,0,52.670,2.739,None
22034,(ID2350130 : ID2350199),4146,2350130,2350199,19.002,56.238,243.442,230.533,0,83.829,4.359,None
22035,(ID2350199 : ID2350162),4146,2350199,2350162,2.758,56.290,245.258,230.985,0,31.939,1.661,None
22036,(ID2350162 : ID2350301),4146,2350162,2350301,12.725,56.342,243.444,230.736,0,68.601,3.567,None
22037,(ID2350301 : ID2350274),4146,2350301,2350274,18.450,56.394,241.816,227.587,0,82.603,4.295,None
22038,(ID2350274 : ID2350330),4146,2350274,2350330,5.162,56.446,241.797,224.318,0,43.693,2.272,None
22039,(ID2350330 : ID2350354),4146,2350330,2350354,0.639,56.498,242.304,223.342,0,15.377,0.800,None
22040,(ID2350354 : ID2350407),4146,2350354,2350407,11.927,56.550,242.248,225.166,0,66.413,3.453,None
22041,(ID2350407 : ID2350472),4146,2350407,2350472,1.347,56.602,241.340,227.164,0,22.317,1.160,None
22042,(ID2350472 : ID2350381),4146,2350472,2350381,4.306,56.654,239.891,227.113,0,39.906,2.075,None
